id,character_type,style,complexion,trait_count,item_1,item_2,item_3,item_4,item_5,item_6,item_7
1477,Person,Woman,Tan,3,Large Shades,Smooth Hair,Ear Ring,,,,
1478,Undead,Man,Plain,2,Stubble Beard,Free Hair,,,,,
1479,Person,Woman,Fair,2,Wacky Hair,Vision Gear,,,,,
1480,Person,Man,Fair,3,Thin Hair,Jaw Beard,Slim Shades,,,,
1481,Person,Man,Fair,2,Pink Cheeks,Dark Spike Cut,,,,,
1482,Person,Man,Deep,2,Smoke Stick,Spike Cut,,,,,
1483,Person,Man,Pale,3,Sad Face,Tall Hat,Depth Glasses,,,,
1484,Person,Man,Fair,3,Hooded Top,Handle Mustache,Ear Ring,,,,
1485,Person,Woman,Deep,3,Soft Cap,Purple Makeup,Ear Ring,,,,
1486,Person,Man,Tan,3,Thin Spike Cut,Large Shades,Side Burns,,,,
1487,Person,Woman,Tan,2,Dark Lipstick,Loose Hair,,,,,
1488,Person,Man,Fair,2,Bald Head,Depth Glasses,,,,,
1489,Person,Woman,Fair,3,Wild White Hair,Violet Lipstick,Ear Ring,,,,
1490,Person,Man,Tan,3,Soft Cap,Ear Ring,Green Clown Eyes,,,,
1491,Person,Woman,Tan,3,Blue Makeup,Green Clown Hair,Ear Ring,,,,
1492,Person,Man,Fair,3,Officer Cap,Vision Gear,Full Beard,,,,
1493,Person,Woman,Deep,5,Beauty Mark,Bright Lipstick,Standard Shades,Golden Bob,Smoke Stick,,
1494,Person,Woman,Tan,3,Wild White Hair,Dark Lipstick,Patch Eye,,,,
1495,Person,Woman,Fair,2,Bright Lipstick,Deep Hair,,,,,
1496,Person,Woman,Tan,2,Short Blonde Hair,Work Goggles,,,,,
1497,Person,Man,Tan,3,Stubble Beard,Ear Ring,Wool Cap,,,,
1498,Person,Woman,Deep,3,Large Shades,Wacky Hair,Ear Ring,,,,
1499,Person,Man,Fair,2,Freckles,Wacky Hair,,,,,
1500,Person,Woman,Fair,2,Thin Spike Cut,Bright Lipstick,,,,,
1501,Person,Man,Tan,2,Officer Cap,Stubble Beard,,,,,
1502,Person,Man,Fair,2,Face Mask,Bald Head,,,,,
1503,Person,Man,Deep,3,Stubble Beard,Rim Glasses,Head Band,,,,
1504,Person,Woman,Tan,4,Dark Lipstick,Green Makeup,Loose Hair,Ear Ring,,,
1505,Person,Man,Deep,3,Smoke Stick,Wool Cap,Vision Gear,,,,
1506,Person,Man,Deep,3,Sharp Spike,Handle Mustache,Health Mask,,,,
1507,Person,Man,Deep,3,Ear Ring,Happy Face,Ranch Hat,,,,
1508,Person,Woman,Fair,4,Dark Lipstick,Rim Glasses,Neck Band,Dark Spike Cut,,,
1509,Person,Man,Tan,3,Sharp Spike,Jaw Beard,Study Glasses,,,,
1510,Person,Man,Fair,2,Soft Cap,Depth Glasses,,,,,
1511,Person,Man,Fair,2,Untidy Hair,Goatee,,,,,
1512,Person,Woman,Deep,2,Beauty Mark,Thin Spike Cut,,,,,
1513,Person,Woman,Fair,4,Beauty Mark,Dark Lipstick,Work Goggles,Loose Hair,,,
1514,Person,Woman,Deep,3,Pink Hair Hat,Bright Lipstick,Standard Shades,,,,
1515,Person,Man,Tan,3,Dark Front Beard,Vision Gear,Dark Spike Cut,,,,
1516,Person,Man,Fair,2,Wool Cap,Beauty Mark,,,,,
1517,Person,Man,Tan,3,Ear Ring,Wool Cap,Slim Shades,,,,
1518,Person,Man,Deep,3,Retro Shades,Moustache,Wool Cap,,,,
1519,Person,Man,Pale,1,Untidy Hair,,,,,,
1520,Person,Woman,Fair,3,Green Clown Eyes,Health Mask,Dark Spike Cut,,,,
1521,Person,Man,Fair,2,Moustache,Wacky Hair,,,,,
1522,Person,Man,Fair,3,Side Burns,Violet Hair,Retro Shades,,,,
1523,Person,Woman,Tan,2,Blue Makeup,Twin Tails,,,,,
1524,Person,Man,Deep,2,Loose Hair,Ear Ring,,,,,
1525,Person,Man,Pale,3,Head Wrap,Simple Beard,Slim Shades,,,,
1526,Undead,Man,Plain,3,Soft Cap,Golden Chain,Patch Eye,,,,
1527,Person,Woman,Deep,3,Beauty Mark,Dark Lipstick,Side Shaved,,,,
1528,Person,Man,Deep,3,Head Wrap,Dark Front Beard,Depth Glasses,,,,
1529,Person,Woman,Pale,2,Red Spike Cut,Smoking Pipe,,,,,
1530,Person,Man,Pale,2,Wool Cap,Patch Eye,,,,,
1531,Person,Man,Tan,2,Sharp Spike,Standard Shades,,,,,
1532,Person,Man,Fair,2,Thin Spike Cut,Study Glasses,,,,,
1533,Person,Man,Tan,2,Smoke Stick,Head Band,,,,,
1534,Person,Man,Tan,3,Head Wrap,Side Burns,Vapor Stick,,,,
1535,Person,Woman,Deep,3,Retro Shades,Deep Hair,Ear Ring,,,,
1536,Person,Man,Tan,3,Front Teeth,Simple Beard,Wacky Hair,,,,
1537,Person,Man,Deep,1,Night Hair,,,,,,
1538,Person,Man,Fair,3,Soft Cap,Moustache,Ear Ring,,,,
1539,Person,Man,Tan,2,Thin Spike Cut,Retro Shades,,,,,
1540,Person,Man,Tan,2,Smoke Stick,Wool Cap,,,,,
1541,Person,Man,Fair,3,Moustache,Wacky Hair,Smoking Pipe,,,,
1542,Person,Man,Deep,2,Rich Beard,Thin Spike Cut,,,,,
1543,Person,Man,Deep,2,Face Mask,Head Rag,,,,,
1544,Person,Woman,Deep,4,Green Makeup,Side Shaved,Violet Lipstick,Ear Ring,,,
1545,Person,Woman,Fair,2,Large Shades,Loose Hair,,,,,
1546,Person,Man,Fair,3,Sharp Spike,Handle Mustache,Standard Shades,,,,
1547,Person,Woman,Deep,2,Short Blonde Hair,Neck Band,,,,,
1548,Person,Woman,Deep,3,Thin Spike Cut,Violet Lipstick,Ear Ring,,,,
1549,Person,Man,Tan,1,Forward Cap,,,,,,
1550,Person,Woman,Tan,2,Wool Cap,Violet Lipstick,,,,,
1551,Person,Man,Fair,2,Ear Ring,Bald Head,,,,,
1552,Person,Woman,Tan,2,Standard Shades,Deep Hair,,,,,
1553,Person,Man,Fair,3,Smoke Stick,Sharp Spike,Ear Ring,,,,
1554,Person,Woman,Tan,3,Tassel Cap,Vapor Stick,Violet Lipstick,,,,
1555,Person,Man,Tan,2,Dress Hat,Moustache,,,,,
1556,Person,Woman,Deep,3,Twin Tails,Violet Lipstick,Ear Ring,,,,
1557,Person,Man,Tan,2,Side Burns,Wool Cap,,,,,
1558,Person,Man,Deep,1,Dark Beard,,,,,,
1559,Person,Man,Fair,1,Green Clown Hair,,,,,,
1560,Person,Man,Deep,2,Free Hair,Happy Face,,,,,
1561,Person,Woman,Deep,4,Beauty Mark,Green Clown Hair,Bright Lipstick,Ear Ring,,,
1562,Person,Man,Tan,1,Blue Clown Eyes,,,,,,
1563,Person,Woman,Tan,3,Deep Hair,Ear Ring,Blue Clown Eyes,,,,
1564,Person,Man,Deep,2,Free Hair,Health Mask,,,,,
1565,Person,Man,Fair,2,Handle Mustache,Free Hair,,,,,
1566,Person,Woman,Tan,3,Smoking Pipe,Head Band,Bright Lipstick,,,,
1567,Person,Man,Tan,3,Face Mask,Goatee,Bald Head,,,,
1568,Person,Man,Deep,3,Hooded Top,Moustache,Green Clown Eyes,,,,
1569,Person,Woman,Fair,3,Beauty Mark,Ear Ring,Dark Spike Cut,,,,
1570,Person,Man,Deep,3,Side Burns,Rim Glasses,Head Band,,,,
1571,Person,Man,Tan,2,Forward Cap,Dark Front Beard,,,,,
1572,Person,Man,Deep,3,Side Burns,Wacky Hair,Slim Shades,,,,
1573,Person,Woman,Pale,2,Dark Lipstick,Wacky Hair,,,,,
1574,Person,Man,Fair,2,Head Rag,Depth Glasses,,,,,
1575,Person,Man,Tan,3,Goatee,Vision Gear,Bald Head,,,,
1576,Person,Man,Tan,2,Hooded Top,Slim Shades,,,,,
1577,Person,Man,Deep,2,Simple Beard,Green Clown Hair,,,,,
1578,Person,Woman,Tan,4,Blue Makeup,Health Mask,Deep Hair,Pink Cheeks,,,
1579,Person,Woman,Pale,2,Crown Band,Depth Glasses,,,,,
1580,Person,Man,Deep,3,Untidy Hair,Retro Shades,Smoking Pipe,,,,
1581,Person,Man,Deep,2,Untidy Hair,Side Burns,,,,,
1582,Person,Woman,Tan,2,Untidy Hair,Vision Gear,,,,,
1583,Person,Woman,Tan,2,Dark Lipstick,Smooth Hair,,,,,
1584,Person,Man,Deep,2,Night Hair,Handle Mustache,,,,,
1585,Person,Man,Fair,3,Sad Face,Bald Head,Slim Shades,,,,
1586,Person,Man,Fair,2,Rim Glasses,Wacky Hair,,,,,
1587,Person,Woman,Fair,2,Head Wrap,Depth Glasses,,,,,
1588,Person,Woman,Fair,2,Tassel Cap,Blue Clown Eyes,,,,,
1589,Person,Man,Tan,2,Jaw Beard,Dress Hat,,,,,
1590,Person,Man,Tan,3,Night Hair,Dark Beard,Slim Shades,,,,
1591,Person,Woman,Pale,1,Thin Spike Cut,,,,,,
1592,Person,Man,Fair,2,Study Glasses,Dark Spike Cut,,,,,
1593,Person,Woman,Tan,2,Red Spike Cut,Violet Lipstick,,,,,
1594,Person,Man,Fair,2,Goatee,Dark Spike Cut,,,,,
1595,Person,Woman,Deep,2,Smooth Blonde Hair,Blue Clown Eyes,,,,,
1596,Person,Woman,Fair,3,Green Makeup,Short Blonde Hair,Ear Ring,,,,
1597,Person,Man,Pale,2,Untidy Hair,Goatee,,,,,
1598,Person,Woman,Deep,4,Tassel Cap,Blue Makeup,Violet Lipstick,Ear Ring,,,
1599,Person,Woman,Fair,4,Thin Spike Cut,Violet Lipstick,Ear Ring,Blue Clown Eyes,,,
1600,Person,Man,Deep,3,Night Hair,Steel Chain,Goatee,,,,
1601,Person,Man,Tan,2,Retro Shades,Wool Cap,,,,,
1602,Person,Man,Deep,3,Thin Spike Cut,Goatee,Patch Eye,,,,
1603,Person,Woman,Fair,2,Crown Band,Purple Makeup,,,,,
1604,Person,Woman,Tan,3,Dark Lipstick,Free Hair,Study Glasses,,,,
1605,Person,Man,Deep,5,Sad Face,Stubble Beard,Ear Ring,Vision Gear,Bald Head,,
1606,Person,Man,Fair,5,Smoke Stick,Officer Cap,Dark Front Beard,Study Glasses,Beauty Mark,,
1607,Person,Man,Tan,3,Handle Mustache,Ear Ring,Head Band,,,,
1608,Person,Man,Tan,4,Smoke Stick,Dark Beard,Patch Eye,Ranch Hat,,,
1609,Person,Woman,Fair,2,Flight Helmet,Violet Lipstick,,,,,
1610,Person,Man,Deep,2,Dark Front Beard,Free Hair,,,,,
1611,Person,Man,Deep,2,Thin Spike Cut,Vision Gear,,,,,
1612,Person,Woman,Pale,2,Bright Lipstick,Side Shaved,,,,,
1613,Person,Man,Deep,3,Smoke Stick,Ear Ring,Head Band,,,,
1614,Person,Man,Fair,3,Loose Hair,Handle Mustache,Ear Ring,,,,
1615,Person,Man,Fair,2,Hooded Top,Jaw Beard,,,,,
1616,Person,Woman,Tan,2,Dark Lipstick,Head Wrap,,,,,
1617,Person,Man,Deep,2,Dark Front Beard,Head Rag,,,,,
1618,Person,Woman,Pale,3,Green Clown Eyes,Bright Lipstick,Loose Hair,,,,
1619,Person,Woman,Tan,2,Green Makeup,Thin Hair,,,,,
1620,Person,Woman,Tan,3,Ear Ring,Blue Clown Eyes,Smoke Stick,,,,
1621,Person,Woman,Deep,3,Dark Lipstick,Green Clown Hair,Smoke Stick,,,,
1622,Person,Man,Deep,3,Ear Ring,Wool Cap,Standard Shades,,,,
1623,Person,Woman,Fair,2,Smooth Hair,Depth Glasses,,,,,
1624,Person,Man,Tan,4,Head Wrap,Jaw Beard,Ear Ring,Patch Eye,,,
1625,Person,Man,Deep,2,Soft Cap,Beauty Mark,,,,,
1626,Person,Woman,Tan,3,Untidy Hair,Violet Lipstick,Depth Glasses,,,,
1627,Person,Man,Tan,2,Dark Beard,Officer Cap,,,,,
1628,Person,Woman,Tan,2,Bright Lipstick,Thin Hair,,,,,
1629,Person,Woman,Fair,2,Dark Lipstick,Pink Hair Hat,,,,,
1630,Person,Man,Pale,2,Stubble Beard,Tall Hat,,,,,
1631,Person,Man,Pale,2,Officer Cap,Slim Shades,,,,,
1632,Person,Man,Tan,2,Handle Mustache,Tall Hat,,,,,
1633,Person,Man,Deep,3,Smoke Stick,Head Wrap,Beauty Mark,,,,
1634,Person,Woman,Deep,4,Beauty Mark,Dark Lipstick,Wild Blonde Hair,Blue Clown Eyes,,,
1635,Person,Woman,Fair,3,Orange Side Hair,Bright Lipstick,Ear Ring,,,,
1636,Person,Man,Deep,5,Smoke Stick,Dark Beard,Sad Face,Head Rag,Standard Shades,,
1637,Person,Woman,Fair,3,Bright Lipstick,Wild Blonde Hair,Depth Glasses,,,,
1638,Person,Man,Fair,2,Dark Front Beard,Head Rag,,,,,
1639,Person,Man,Deep,2,Stubble Beard,Spike Cut,,,,,
1640,Person,Man,Tan,3,Dress Hat,Moustache,Vision Gear,,,,
1641,Person,Man,Fair,3,Sad Face,Wool Cap,Beauty Mark,,,,
1642,Person,Man,Fair,3,Simple Beard,Dark Spike Cut,Beauty Mark,,,,
1643,Person,Man,Deep,2,Loose Hair,Happy Face,,,,,
1644,Person,Man,Deep,2,Hooded Top,Full Beard,,,,,
1645,Person,Woman,Deep,3,Tassel Cap,Violet Lipstick,Ear Ring,,,,
1646,Person,Man,Fair,3,Rich Beard,Ear Ring,Wool Cap,,,,
1647,Person,Man,Deep,2,Face Mask,Violet Hair,,,,,
1648,Person,Woman,Tan,3,Green Clown Eyes,Thin Spike Cut,Violet Lipstick,,,,
1649,Person,Man,Pale,4,Stubble Beard,Ear Ring,Wacky Hair,Standard Shades,,,
1650,Person,Man,Fair,3,Untidy Hair,Funny Nose,Dark Beard,,,,
1651,Person,Man,Tan,3,Warm Cap,Large Shades,Side Burns,,,,
1652,Person,Woman,Deep,4,Tassel Cap,Bright Lipstick,Ear Ring,Smoke Stick,,,
1653,Person,Man,Tan,4,Hooded Top,Ear Ring,Simple Beard,Green Clown Eyes,,,
1654,Person,Woman,Tan,2,Spike Cut,Health Mask,,,,,
1655,Person,Man,Fair,3,Sharp Spike,Sad Face,Green Clown Eyes,,,,
1656,Person,Man,Fair,3,Front Teeth,Violet Hair,Standard Shades,,,,
1657,Person,Man,Tan,2,Soft Cap,Rim Glasses,,,,,
1658,Undead,Man,Plain,1,Thin Hair,,,,,,
1659,Person,Woman,Fair,2,Purple Makeup,Smooth Hair,,,,,
1660,Person,Man,Fair,2,Head Wrap,Simple Beard,,,,,
1661,Person,Woman,Fair,3,Dark Lipstick,Short Blonde Hair,Study Glasses,,,,
1662,Person,Woman,Fair,4,Beauty Mark,Purple Makeup,Violet Lipstick,Smooth Dark Hair,,,
1663,Person,Man,Pale,3,Violet Hair,Standard Shades,Beauty Mark,,,,
1664,Person,Woman,Deep,2,Soft Cap,Violet Lipstick,,,,,
1665,Person,Man,Pale,2,Smoke Stick,Forward Cap,,,,,
1666,Person,Woman,Deep,3,Standard Shades,Violet Lipstick,Smooth Dark Hair,,,,
1667,Person,Man,Tan,2,Loose Hair,Rich Beard,,,,,
1668,Person,Man,Deep,3,Ear Ring,Goatee,Dark Spike Cut,,,,
1669,Person,Woman,Tan,2,Red Spike Cut,Work Goggles,,,,,
1670,Person,Woman,Deep,3,Purple Makeup,Thin Hair,Ear Ring,,,,
1671,Person,Woman,Pale,2,Blue Makeup,Smooth Hair,,,,,
1672,Person,Woman,Tan,2,Beauty Mark,Dark Spike Cut,,,,,
1673,Person,Man,Fair,2,Retro Shades,Head Band,,,,,
1674,Person,Man,Pale,2,Hooded Top,Stubble Beard,,,,,
1675,Person,Man,Fair,3,Officer Cap,Ear Ring,Standard Shades,,,,
1676,Person,Man,Tan,2,Loose Hair,Beauty Mark,,,,,
1677,Person,Man,Tan,1,Dark Front Beard,,,,,,
1678,Person,Woman,Tan,2,Green Clown Eyes,Violet Lipstick,,,,,
1679,Person,Woman,Fair,5,Tassel Cap,Rim Glasses,Violet Lipstick,Ear Ring,Smoke Stick,,
1680,Person,Man,Pale,3,Jaw Beard,Vapor Stick,Head Band,,,,
1681,Person,Woman,Pale,1,Red Spike Cut,,,,,,
1682,Person,Man,Fair,3,Jaw Beard,Tall Hat,Depth Glasses,,,,
1683,Person,Man,Deep,3,Large Shades,Moustache,Dark Spike Cut,,,,
1684,Person,Woman,Deep,2,Orange Side Hair,Neck Band,,,,,
1685,Person,Man,Fair,2,Hooded Top,Study Glasses,,,,,
1686,Person,Man,Deep,2,Untidy Hair,Large Shades,,,,,
1687,Person,Man,Deep,2,Rim Glasses,Tall Hat,,,,,
1688,Person,Woman,Tan,3,Green Clown Eyes,Thin Hair,Violet Lipstick,,,,
1689,Person,Woman,Pale,2,Dark Lipstick,Smooth Hair,,,,,
1690,Person,Man,Fair,3,Head Wrap,Rim Glasses,Beauty Mark,,,,
1691,Person,Woman,Fair,3,Dark Lipstick,Green Clown Eyes,Smooth Hair,,,,
1692,Person,Man,Deep,3,Smoke Stick,Stubble Beard,Wool Cap,,,,
1693,Person,Woman,Deep,2,Green Clown Eyes,Wacky Hair,,,,,
1694,Person,Woman,Tan,3,Dark Lipstick,Pink Hair Hat,Ear Ring,,,,
1695,Person,Man,Deep,3,Jaw Beard,Ear Ring,Bald Head,,,,
1696,Person,Man,Tan,2,Thin Hair,Stubble Beard,,,,,
1697,Person,Woman,Pale,3,Beauty Mark,Large Shades,Thin Spike Cut,,,,
1698,Person,Man,Tan,2,Free Hair,Green Clown Eyes,,,,,
1699,Person,Man,Tan,2,Ear Ring,Bald Head,,,,,
1700,Person,Woman,Tan,2,Blue Makeup,Side Shaved,,,,,
1701,Person,Man,Fair,3,Ear Ring,Rim Glasses,Spike Cut,,,,
1702,Person,Man,Deep,3,Front Facial Hair,Sad Face,Green Clown Hair,,,,
1703,Person,Man,Deep,4,Side Burns,Pink Cheeks,Head Rag,Depth Glasses,,,
1704,Person,Man,Fair,3,Smoke Stick,Sharp Spike,Retro Shades,,,,
1705,Person,Woman,Fair,2,Spike Cut,Study Glasses,,,,,
1706,Person,Woman,Tan,2,Red Spike Cut,Dark Lipstick,,,,,
1707,Person,Woman,Deep,3,Free Hair,Violet Lipstick,Blue Clown Eyes,,,,
1708,Person,Man,Pale,1,Dress Hat,,,,,,
1709,Person,Man,Tan,2,Front Facial Hair,Sharp Spike,,,,,
1710,Person,Woman,Tan,3,Orange Side Hair,Smoking Pipe,Retro Shades,,,,
1711,Person,Woman,Deep,2,Face Mask,Smooth Dark Hair,,,,,
1712,Person,Man,Fair,2,Officer Cap,Standard Shades,,,,,
1713,Person,Woman,Tan,2,Thin Hair,Ear Ring,,,,,
1714,Person,Woman,Pale,3,Neck Band,Smooth Blonde Hair,Retro Shades,,,,
1715,Person,Woman,Fair,2,Green Makeup,Side Shaved,,,,,
1716,Person,Man,Pale,2,Thin Spike Cut,Stubble Beard,,,,,
1717,Person,Man,Fair,4,Head Wrap,Jaw Beard,Ear Ring,Patch Eye,,,
1718,Person,Man,Pale,2,Rich Beard,Beauty Mark,,,,,
1719,Person,Man,Pale,3,Forward Cap,Ear Ring,Study Glasses,,,,
1720,Person,Man,Tan,3,Large Shades,Simple Beard,Ranch Hat,,,,
1721,Person,Woman,Tan,3,Dark Lipstick,Twin Tails,Ear Ring,,,,
1722,Person,Man,Fair,3,Dark Beard,Dress Hat,Study Glasses,,,,
1723,Person,Man,Fair,2,Soft Cap,Study Glasses,,,,,
1724,Person,Woman,Deep,2,Spike Cut,Blue Clown Eyes,,,,,
1725,Person,Woman,Tan,2,Untidy Hair,Bright Lipstick,,,,,
1726,Person,Woman,Fair,4,Beauty Mark,Vapor Stick,Green Clown Hair,Bright Lipstick,,,
1727,Person,Man,Tan,2,Thin Hair,Depth Glasses,,,,,
1728,Person,Man,Deep,3,Sad Face,Thin Spike Cut,Slim Shades,,,,
1729,Person,Man,Deep,3,Rich Beard,Golden Chain,Study Glasses,,,,
1730,Person,Woman,Fair,2,Green Makeup,Pink Hair Hat,,,,,
1731,Person,Man,Deep,2,Forward Cap,Patch Eye,,,,,
1732,Person,Man,Deep,3,Officer Cap,Ear Ring,Depth Glasses,,,,
1733,Person,Woman,Fair,2,Thin Spike Cut,Standard Shades,,,,,
1734,Person,Woman,Tan,3,Dark Lipstick,Green Clown Eyes,Thin Spike Cut,,,,
1735,Person,Woman,Fair,2,Ear Ring,Dark Spike Cut,,,,,
1736,Person,Woman,Fair,2,Dark Lipstick,Smooth Dark Hair,,,,,
1737,Person,Man,Tan,2,Vision Gear,Spike Cut,,,,,
1738,Person,Woman,Deep,2,Violet Lipstick,Golden Bob,,,,,
1739,Person,Man,Deep,2,Vision Gear,Bald Head,,,,,
1740,Person,Woman,Deep,2,Head Wrap,Bright Lipstick,,,,,
1741,Person,Man,Tan,1,Large Shades,,,,,,
1742,Person,Woman,Deep,2,Large Shades,Thin Hair,,,,,
1743,Person,Man,Fair,2,Large Shades,Free Hair,,,,,
1744,Person,Woman,Fair,3,Funny Nose,Large Shades,Smooth Dark Hair,,,,
1745,Person,Man,Tan,2,Head Rag,Depth Glasses,,,,,
1746,Person,Woman,Pale,3,Green Makeup,Deep Hair,Ear Ring,,,,
1747,Person,Woman,Tan,2,Spike Cut,Green Clown Eyes,,,,,
1748,Undead,Man,Plain,3,Front Facial Hair,Sad Face,Wool Cap,,,,
1749,Person,Woman,Deep,3,Bright Lipstick,Golden Bob,Study Glasses,,,,
1750,Person,Woman,Deep,3,Face Mask,Wild Blonde Hair,Violet Lipstick,,,,
1751,Person,Woman,Fair,2,Rim Glasses,Twin Tails,,,,,
1752,Person,Woman,Fair,3,Dark Lipstick,Side Shaved,Ear Ring,,,,
1753,Person,Man,Fair,2,Loose Hair,Freckles,,,,,
1754,Person,Woman,Deep,2,Spike Cut,Green Clown Eyes,,,,,
1755,Person,Man,Tan,3,Golden Chain,Wacky Hair,Vision Gear,,,,
1756,Person,Man,Pale,3,Smoke Stick,Front Facial Hair,Wool Cap,,,,
1757,Person,Man,Deep,2,Study Glasses,Bald Head,,,,,
1758,Person,Woman,Tan,3,Spike Cut,Standard Shades,Ear Ring,,,,
1759,Person,Woman,Tan,2,Flight Helmet,Bright Lipstick,,,,,
1760,Person,Man,Tan,3,Smoke Stick,Soft Cap,Study Glasses,,,,
1761,Person,Woman,Deep,2,Blue Makeup,Side Shaved,,,,,
1762,Person,Man,Tan,4,Loose Hair,Ear Ring,Pink Cheeks,Slim Shades,,,
1763,Person,Man,Deep,3,Side Burns,Violet Hair,Standard Shades,,,,
1764,Person,Man,Fair,3,Loose Hair,Large Shades,Ear Ring,,,,
1765,Person,Woman,Fair,2,Purple Makeup,Green Clown Hair,,,,,
1766,Person,Woman,Fair,2,Smooth Blonde Hair,Blue Clown Eyes,,,,,
1767,Person,Man,Tan,2,Head Wrap,Dark Front Beard,,,,,
1768,Person,Woman,Fair,3,Dark Lipstick,Wacky Hair,Depth Glasses,,,,
1769,Person,Man,Deep,2,Forward Cap,Moustache,,,,,
1770,Person,Man,Deep,3,Loose Hair,Happy Face,Standard Shades,,,,
1771,Person,Man,Pale,3,Smoke Stick,Soft Cap,Ear Ring,,,,
1772,Person,Woman,Fair,2,Blue Makeup,Untidy Hair,,,,,
1773,Person,Man,Fair,3,Night Hair,Side Burns,Patch Eye,,,,
1774,Person,Man,Tan,2,Study Glasses,Wool Cap,,,,,
1775,Person,Woman,Tan,3,Crown Band,Purple Makeup,Ear Ring,,,,
1776,Person,Woman,Pale,2,Thin Spike Cut,Bright Lipstick,,,,,
1777,Person,Man,Fair,2,Night Hair,Golden Chain,,,,,
1778,Person,Man,Tan,2,Side Burns,Head Rag,,,,,
1779,Person,Woman,Fair,3,Soft Cap,Green Clown Eyes,Violet Lipstick,,,,
1780,Person,Woman,Tan,2,Wild White Hair,Rim Glasses,,,,,
1781,Person,Man,Fair,2,Simple Beard,Head Band,,,,,
1782,Person,Man,Deep,3,Handle Mustache,Ear Ring,Ranch Hat,,,,
1783,Person,Woman,Fair,1,Thin Spike Cut,,,,,,
1784,Person,Man,Fair,3,Retro Shades,Wacky Hair,Health Mask,,,,
1785,Person,Man,Fair,2,Free Hair,Ear Ring,,,,,
1786,Person,Woman,Fair,2,Retro Shades,Free Hair,,,,,
1787,Person,Man,Fair,2,Head Wrap,Slim Shades,,,,,
1788,Person,Man,Tan,3,Retro Shades,Ear Ring,Spike Cut,,,,
1789,Person,Woman,Fair,2,Purple Makeup,Short Blonde Hair,,,,,
1790,Person,Man,Pale,3,Rim Glasses,Head Band,Beauty Mark,,,,
1791,Person,Man,Fair,2,Retro Shades,Beauty Mark,,,,,
1792,Person,Man,Deep,3,Dark Beard,Thin Spike Cut,Ear Ring,,,,
1793,Person,Woman,Tan,2,Thin Spike Cut,Pink Cheeks,,,,,
1794,Person,Man,Pale,3,Sad Face,Free Hair,Ear Ring,,,,
1795,Person,Woman,Tan,4,Untidy Hair,Rim Glasses,Bright Lipstick,Pink Cheeks,,,
1796,Person,Woman,Deep,3,Dark Lipstick,Head Wrap,Pink Cheeks,,,,
1797,Person,Man,Deep,4,Side Burns,Vapor Stick,Retro Shades,Spike Cut,,,
1798,Person,Man,Tan,3,Forward Cap,Ear Ring,Health Mask,,,,
1799,Person,Woman,Fair,3,Dark Lipstick,Retro Shades,Side Shaved,,,,
1800,Person,Woman,Tan,4,Beauty Mark,Blue Makeup,Thin Hair,Violet Lipstick,,,
1801,Person,Woman,Fair,2,Freckles,Wacky Hair,,,,,
1802,Person,Man,Fair,4,Smoke Stick,Dress Hat,Study Glasses,Full Beard,,,
1803,Person,Woman,Deep,3,Bright Lipstick,Loose Hair,Study Glasses,,,,
1804,Person,Woman,Fair,2,Beauty Mark,Untidy Hair,,,,,
1805,Person,Man,Tan,2,Head Rag,Standard Shades,,,,,
1806,Person,Woman,Fair,3,Patch Eye,Bright Lipstick,Deep Hair,,,,
1807,Person,Woman,Fair,2,Untidy Hair,Purple Makeup,,,,,
1808,Person,Man,Tan,3,Front Facial Hair,Untidy Hair,Ear Ring,,,,
1809,Person,Man,Tan,3,Smoke Stick,Soft Cap,Moustache,,,,
1810,Person,Man,Tan,2,Large Shades,Free Hair,,,,,
1811,Person,Man,Fair,2,Night Hair,Smoking Pipe,,,,,
1812,Person,Man,Tan,4,Ear Ring,Study Glasses,Simple Beard,Head Band,,,
1813,Person,Woman,Deep,3,Dark Lipstick,Retro Shades,Dark Spike Cut,,,,
1814,Person,Man,Fair,2,Side Burns,Wool Cap,,,,,
1815,Person,Woman,Deep,2,Spike Cut,Green Makeup,,,,,
1816,Person,Woman,Deep,2,Short Blonde Hair,Smoke Stick,,,,,
1817,Person,Woman,Pale,3,Wacky Hair,Violet Lipstick,Ear Ring,,,,
1818,Person,Woman,Deep,2,Beauty Mark,Short Blonde Hair,,,,,
1819,Person,Man,Pale,4,Officer Cap,Retro Shades,Ear Ring,Full Beard,,,
1820,Person,Man,Fair,3,Untidy Hair,Face Mask,Full Beard,,,,
1821,Person,Woman,Tan,1,Work Goggles,,,,,,
1822,Person,Man,Deep,3,Dark Beard,Soft Cap,Slim Shades,,,,
1823,Person,Man,Tan,3,Ear Ring,Goatee,Bald Head,,,,
1824,Person,Man,Fair,2,Simple Beard,Wool Cap,,,,,
1825,Person,Man,Deep,2,Officer Cap,Side Burns,,,,,
1826,Person,Woman,Fair,3,Funny Nose,Rim Glasses,Loose Hair,,,,
1827,Person,Woman,Deep,2,Green Makeup,Thin Spike Cut,,,,,
1828,Person,Woman,Fair,3,Dark Lipstick,Ear Ring,Golden Bob,,,,
1829,Person,Woman,Fair,2,Retro Shades,Dark Spike Cut,,,,,
1830,Person,Man,Deep,3,Dark Front Beard,Ear Ring,Wool Cap,,,,
1831,Person,Man,Tan,4,Head Wrap,Rim Glasses,Health Mask,Full Beard,,,
